"earnings","gender","age","region","education","neast","mwest","south","west","college","female"
21.63461494,"female",46,"West",13,0,0,0,1,0,1
22.22222137,"male",33,"West",12,0,0,0,1,0,0
24.51922989,"female",33,"West",12,0,0,0,1,0,1
18.84615326,"female",33,"West",16,0,0,0,1,1,1
24.03846169,"female",40,"West",16,0,0,0,1,1,1
32.51748276,"male",38,"West",12,0,0,0,1,0,0
48.07692337,"male",42,"West",16,0,0,0,1,1,0
44.71154022,"male",37,"West",14,0,0,0,1,0,0
16.02564049,"female",35,"West",14,0,0,0,1,0,1
29.72027969,"male",42,"West",13,0,0,0,1,0,0
7.692307472,"male",42,"West",12,0,0,0,1,0,0
10.38461494,"female",41,"West",12,0,0,0,1,0,1
5.192307472,"female",45,"West",12,0,0,0,1,0,1
14.10256386,"female",36,"West",12,0,0,0,1,0,1
19.23077011,"male",47,"West",12,0,0,0,1,0,0
19.23077011,"female",43,"West",16,0,0,0,1,1,1
20.625,"male",53,"West",12,0,0,0,1,0,0
4.038461685,"female",53,"West",12,0,0,0,1,0,1
44.07051468,"male",29,"West",16,0,0,0,1,1,0
23.07692337,"male",50,"West",12,0,0,0,1,0,0
26.44230843,"female",40,"West",16,0,0,0,1,1,1
17.30769157,"male",37,"West",16,0,0,0,1,1,0
23.46609306,"female",38,"West",16,0,0,0,1,1,1
37.61538315,"male",43,"West",12,0,0,0,1,0,0
9.615385056,"male",33,"West",12,0,0,0,1,0,0
28.84615326,"female",53,"West",18,0,0,0,1,1,1
16.82692337,"female",50,"West",13,0,0,0,1,0,1
11.53846169,"female",41,"West",16,0,0,0,1,1,1
19.23077011,"female",37,"West",14,0,0,0,1,0,1
19.71153831,"male",44,"West",16,0,0,0,1,1,0
37.01922989,"male",42,"West",12,0,0,0,1,0,0
8.653845787,"male",34,"West",14,0,0,0,1,0,0
26.60256386,"female",48,"West",14,0,0,0,1,0,1
51.28205109,"male",45,"West",16,0,0,0,1,1,0
11.53846169,"female",46,"West",13,0,0,0,1,0,1
14.9572649,"male",29,"West",16,0,0,0,1,1,0
23.07692337,"female",57,"West",16,0,0,0,1,1,1
28.84615326,"male",25,"West",16,0,0,0,1,1,0
25,"male",50,"West",16,0,0,0,1,1,0
17.78846169,"female",48,"West",16,0,0,0,1,1,1
17.30769157,"female",47,"West",13,0,0,0,1,0,1
31.92307663,"male",50,"West",13,0,0,0,1,0,0
61.1552887,"male",45,"West",18,0,0,0,1,1,0
12.5,"female",42,"West",12,0,0,0,1,0,1
15,"female",38,"West",16,0,0,0,1,1,1
55.28845978,"male",56,"West",16,0,0,0,1,1,0
21.13461494,"female",49,"West",16,0,0,0,1,1,1
17.78846169,"female",58,"West",14,0,0,0,1,0,1
11.53846169,"male",41,"West",14,0,0,0,1,0,0
24.03846169,"female",42,"West",13,0,0,0,1,0,1
10,"female",21,"West",13,0,0,0,1,0,1
14.42307663,"male",23,"West",13,0,0,0,1,0,0
16.82692337,"male",35,"West",13,0,0,0,1,0,0
20.19230843,"female",38,"West",19,0,0,0,1,1,1
38.46154022,"female",52,"West",16,0,0,0,1,1,1
8.17307663,"female",31,"West",13,0,0,0,1,0,1
14.23076916,"female",41,"West",13,0,0,0,1,0,1
19.1673069,"male",36,"West",13,0,0,0,1,0,0
17.30769157,"female",55,"West",12,0,0,0,1,0,1
15.38461494,"female",31,"West",13,0,0,0,1,0,1
27.88461494,"male",59,"West",14,0,0,0,1,0,0
16.82692337,"male",27,"Northeast",18,0,0,0,0,1,0
32.05128098,"female",54,"West",18,0,0,0,1,1,1
16.82692337,"female",64,"West",14,0,0,0,1,0,1
9.615385056,"male",41,"West",13,0,0,0,1,0,0
20,"female",46,"West",16,0,0,0,1,1,1
10.19230747,"male",57,"West",14,0,0,0,1,0,0
10.76923084,"female",56,"West",12,0,0,0,1,0,1
12.98076916,"female",44,"West",16,0,0,0,1,1,1
17.30769157,"female",46,"West",16,0,0,0,1,1,1
18.26922989,"female",30,"West",16,0,0,0,1,1,1
12.01923084,"male",25,"West",13,0,0,0,1,0,0
6.730769157,"female",28,"West",13,0,0,0,1,0,1
14.42307663,"female",34,"West",14,0,0,0,1,0,1
24.03846169,"male",35,"West",12,0,0,0,1,0,0
29.7435894,"male",49,"West",13,0,0,0,1,0,0
6.410256386,"female",52,"West",16,0,0,0,1,1,1
34.18803406,"female",46,"West",18,0,0,0,1,1,1
20,"male",25,"West",14,0,0,0,1,0,0
38.46154022,"female",61,"West",16,0,0,0,1,1,1
8.390000343,"female",53,"West",16,0,0,0,1,1,1
10.98901081,"female",51,"West",12,0,0,0,1,0,1
12.01923084,"male",26,"West",14,0,0,0,1,0,0
26.92307663,"male",57,"West",18,0,0,0,1,1,0
48.07692337,"male",43,"Northeast",14,0,0,0,0,0,0
66.23931885,"male",35,"West",16,0,0,0,1,1,0
24.03846169,"male",34,"West",16,0,0,0,1,1,0
20,"female",44,"West",16,0,0,0,1,1,1
8,"male",44,"West",9,0,0,0,1,0,0
11.53846169,"male",26,"West",13,0,0,0,1,0,0
15.38461494,"male",45,"West",6,0,0,0,1,0,0
12.01923084,"male",26,"West",13,0,0,0,1,0,0
40.6593399,"female",38,"West",14,0,0,0,1,0,1
17,"female",41,"West",12,0,0,0,1,0,1
10.57692337,"male",39,"West",6,0,0,0,1,0,0
7.211538315,"male",24,"West",13,0,0,0,1,0,0
11.53846169,"male",38,"West",13,0,0,0,1,0,0
10,"female",33,"West",12,0,0,0,1,0,1
15.38461494,"male",44,"West",13,0,0,0,1,0,0
16.82692337,"female",51,"West",12,0,0,0,1,0,1
24.03846169,"male",37,"West",16,0,0,0,1,1,0
14.42307663,"male",38,"West",16,0,0,0,1,1,0
14.42307663,"male",43,"West",12,0,0,0,1,0,0
28.36538506,"female",58,"West",12,0,0,0,1,0,1
32.69230652,"male",27,"West",12,0,0,0,1,0,0
8,"female",62,"West",8,0,0,0,1,0,1
25,"female",53,"West",13,0,0,0,1,0,1
29.58579826,"male",40,"West",16,0,0,0,1,1,0
43.26922989,"male",48,"West",16,0,0,0,1,1,0
19.23077011,"female",45,"West",12,0,0,0,1,0,1
16.82692337,"male",47,"West",12,0,0,0,1,0,0
19.23077011,"female",60,"West",12,0,0,0,1,0,1
9.615385056,"male",23,"West",14,0,0,0,1,0,0
19.23077011,"female",55,"West",16,0,0,0,1,1,1
43.07692337,"male",54,"West",18,0,0,0,1,1,0
17.78846169,"male",32,"West",12,0,0,0,1,0,0
14.42307663,"male",34,"West",12,0,0,0,1,0,0
16.34615326,"female",34,"West",12,0,0,0,1,0,1
4.807692528,"female",45,"West",12,0,0,0,1,0,1
8.17307663,"male",30,"West",12,0,0,0,1,0,0
13.46153831,"female",48,"West",12,0,0,0,1,0,1
8.75,"male",45,"West",9,0,0,0,1,0,0
11.1336031,"female",64,"West",12,0,0,0,1,0,1
7.5,"female",26,"West",12,0,0,0,1,0,1
10.0010004,"male",33,"West",14,0,0,0,1,0,0
7.500999928,"female",32,"West",12,0,0,0,1,0,1
14.42307663,"male",25,"West",12,0,0,0,1,0,0
9.615385056,"female",25,"West",12,0,0,0,1,0,1
12.5,"male",37,"West",13,0,0,0,1,0,0
11.27450943,"male",33,"West",13,0,0,0,1,0,0
13.46153831,"female",51,"West",13,0,0,0,1,0,1
12.01923084,"male",54,"West",12,0,0,0,1,0,0
17.5,"male",53,"West",12,0,0,0,1,0,0
15.86538506,"female",27,"West",13,0,0,0,1,0,1
4.783216953,"male",27,"West",12,0,0,0,1,0,0
15.38461494,"male",55,"West",12,0,0,0,1,0,0
18.26922989,"male",49,"West",13,0,0,0,1,0,0
12.11538506,"female",59,"West",13,0,0,0,1,0,1
22.5,"female",53,"West",13,0,0,0,1,0,1
16.34615326,"female",55,"West",14,0,0,0,1,0,1
12.25490189,"male",64,"West",19,0,0,0,1,1,0
60.09615326,"female",59,"West",16,0,0,0,1,1,1
42.30769348,"male",33,"West",16,0,0,0,1,1,0
16.02564049,"male",42,"West",16,0,0,0,1,1,0
33.65384674,"female",49,"West",16,0,0,0,1,1,1
11.53846169,"female",41,"West",14,0,0,0,1,0,1
6.044871807,"male",52,"West",13,0,0,0,1,0,0
18.26922989,"male",30,"West",6,0,0,0,1,0,0
19.23077011,"male",23,"West",6,0,0,0,1,0,0
32.21154022,"male",34,"Midwest",16,0,1,0,0,1,0
32.24489975,"male",55,"West",18,0,0,0,1,1,0
29.80769157,"female",49,"West",18,0,0,0,1,1,1
36.15384674,"male",41,"West",18,0,0,0,1,1,0
19.23077011,"male",38,"West",16,0,0,0,1,1,0
4.807692528,"female",39,"West",16,0,0,0,1,1,1
50,"male",54,"West",18,0,0,0,1,1,0
12.98076916,"male",56,"West",13,0,0,0,1,0,0
17.78846169,"male",30,"West",13,0,0,0,1,0,0
38.46154022,"female",25,"West",12,0,0,0,1,0,1
23.07692337,"male",36,"West",12,0,0,0,1,0,0
19.66813278,"male",41,"West",12,0,0,0,1,0,0
26.92307663,"female",39,"West",12,0,0,0,1,0,1
36.05769348,"female",48,"West",18,0,0,0,1,1,1
24.03846169,"female",35,"West",13,0,0,0,1,0,1
15.86538506,"male",33,"West",13,0,0,0,1,0,0
9.574999809,"female",59,"West",12,0,0,0,1,0,1
12,"male",59,"West",18,0,0,0,1,1,0
26.44230843,"female",32,"West",16,0,0,0,1,1,1
16.82692337,"male",47,"West",16,0,0,0,1,1,0
6.730769157,"male",55,"West",12,0,0,0,1,0,0
16.02564049,"male",36,"West",13,0,0,0,1,0,0
48.05906677,"male",40,"West",18,0,0,0,1,1,0
8,"male",40,"West",13,0,0,0,1,0,0
6.04395628,"male",30,"West",8,0,0,0,1,0,0
16.13846207,"male",43,"West",13,0,0,0,1,0,0
18.26922989,"male",54,"West",6,0,0,0,1,0,0
13.75,"male",29,"West",6,0,0,0,1,0,0
12.5,"male",24,"West",8,0,0,0,1,0,0
15.86538506,"male",47,"West",12,0,0,0,1,0,0
2.884615421,"female",39,"West",9,0,0,0,1,0,1
20.2564106,"male",40,"West",16,0,0,0,1,1,0
24.03846169,"female",38,"West",16,0,0,0,1,1,1
24.03846169,"male",46,"West",12,0,0,0,1,0,0
16.66666603,"male",36,"Midwest",16,0,1,0,0,1,0
33.65384674,"male",55,"West",13,0,0,0,1,0,0
11.05769253,"female",33,"West",13,0,0,0,1,0,1
48.07692337,"male",40,"West",16,0,0,0,1,1,0
10.1960783,"male",23,"Midwest",12,0,1,0,0,0,0
14.23076916,"male",21,"Midwest",12,0,1,0,0,0,0
27.2435894,"male",45,"West",13,0,0,0,1,0,0
34.61538315,"female",48,"West",16,0,0,0,1,1,1
15.86538506,"male",28,"West",12,0,0,0,1,0,0
11.62115383,"male",49,"West",13,0,0,0,1,0,0
24.03846169,"male",46,"West",12,0,0,0,1,0,0
19.23077011,"male",40,"West",9,0,0,0,1,0,0
13.46153831,"female",33,"West",12,0,0,0,1,0,1
10,"male",37,"West",14,0,0,0,1,0,0
18.75,"female",50,"West",14,0,0,0,1,0,1
2.163461447,"female",28,"West",12,0,0,0,1,0,1
10.57692337,"male",35,"West",8,0,0,0,1,0,0
8.375,"male",27,"West",8,0,0,0,1,0,0
5.555555344,"female",43,"West",13,0,0,0,1,0,1
26.44230843,"male",51,"West",16,0,0,0,1,1,0
9.375,"female",41,"West",6,0,0,0,1,0,1
7.692307472,"male",21,"West",8,0,0,0,1,0,0
35.25640869,"male",46,"West",16,0,0,0,1,1,0
26.92307663,"male",62,"West",12,0,0,0,1,0,0
43.26922989,"female",30,"West",16,0,0,0,1,1,1
17.69230843,"female",49,"West",18,0,0,0,1,1,1
35.25640869,"male",49,"West",20,0,0,0,1,1,0
36.05769348,"female",48,"West",16,0,0,0,1,1,1
16.82692337,"female",55,"West",18,0,0,0,1,1,1
9.890110016,"female",51,"West",12,0,0,0,1,0,1
23.07692337,"male",53,"West",13,0,0,0,1,0,0
52.88461685,"male",46,"West",16,0,0,0,1,1,0
30.28846169,"male",29,"West",18,0,0,0,1,1,0
18.75,"male",39,"West",16,0,0,0,1,1,0
6.192307472,"male",23,"West",12,0,0,0,1,0,0
14.42307663,"female",46,"West",13,0,0,0,1,0,1
29.80769157,"female",49,"West",16,0,0,0,1,1,1
7.846153736,"female",55,"West",13,0,0,0,1,0,1
25,"male",31,"West",13,0,0,0,1,0,0
10.98901081,"male",44,"West",13,0,0,0,1,0,0
4.230769157,"female",42,"West",13,0,0,0,1,0,1
15.86538506,"male",58,"West",13,0,0,0,1,0,0
18.18181801,"male",52,"West",20,0,0,0,1,1,0
26.44230843,"female",34,"West",13,0,0,0,1,0,1
25.24038506,"female",47,"West",14,0,0,0,1,0,1
29.80769157,"female",47,"West",16,0,0,0,1,1,1
42.73504257,"male",45,"West",18,0,0,0,1,1,0
28.84615326,"male",32,"West",16,0,0,0,1,1,0
21.63461494,"male",37,"West",13,0,0,0,1,0,0
16.82692337,"female",30,"West",16,0,0,0,1,1,1
19.23077011,"male",36,"West",18,0,0,0,1,1,0
46.15384674,"male",30,"West",16,0,0,0,1,1,0
40.80675507,"female",26,"West",16,0,0,0,1,1,1
12.82051277,"female",33,"West",14,0,0,0,1,0,1
17.40384674,"male",47,"West",13,0,0,0,1,0,0
12.5,"female",61,"West",14,0,0,0,1,0,1
8.012820244,"male",55,"West",13,0,0,0,1,0,0
17.78846169,"male",47,"West",12,0,0,0,1,0,0
13.84615421,"female",41,"West",14,0,0,0,1,0,1
20.19230843,"male",29,"West",16,0,0,0,1,1,0
19.23077011,"female",38,"West",14,0,0,0,1,0,1
19.23077011,"male",31,"West",16,0,0,0,1,1,0
6.592788696,"female",27,"South",14,0,0,1,0,0,1
13.88644695,"male",26,"South",12,0,0,1,0,0,0
11.05769253,"male",25,"South",9,0,0,1,0,0,0
33.65384674,"female",33,"West",14,0,0,0,1,0,1
28.84615326,"male",38,"West",12,0,0,0,1,0,0
48.07692337,"male",30,"West",16,0,0,0,1,1,0
8.520709991,"female",51,"West",16,0,0,0,1,1,1
6.730769157,"male",35,"West",13,0,0,0,1,0,0
24.67948723,"male",37,"West",13,0,0,0,1,0,0
9.615385056,"female",41,"West",16,0,0,0,1,1,1
16.92307663,"female",45,"West",12,0,0,0,1,0,1
14.23372746,"male",21,"West",12,0,0,0,1,0,0
15.86538506,"female",51,"West",13,0,0,0,1,0,1
15.38461494,"female",58,"West",13,0,0,0,1,0,1
25,"male",52,"West",16,0,0,0,1,1,0
10.33653831,"female",59,"West",13,0,0,0,1,0,1
32.96703339,"female",49,"West",16,0,0,0,1,1,1
33.54700851,"male",55,"West",18,0,0,0,1,1,0
22.11538506,"female",47,"West",13,0,0,0,1,0,1
24.4755249,"male",53,"West",16,0,0,0,1,1,0
16.82692337,"female",62,"West",16,0,0,0,1,1,1
16.82692337,"male",63,"West",16,0,0,0,1,1,0
8.653845787,"male",26,"West",13,0,0,0,1,0,0
16.82692337,"female",41,"West",14,0,0,0,1,0,1
5.528846264,"male",37,"West",12,0,0,0,1,0,0
8.653845787,"male",30,"West",11,0,0,0,1,0,0
8,"male",27,"West",9,0,0,0,1,0,0
9.375,"male",25,"West",12,0,0,0,1,0,0
6.25,"female",29,"West",12,0,0,0,1,0,1
12.01923084,"female",35,"West",12,0,0,0,1,0,1
12.42603588,"male",43,"West",9,0,0,0,1,0,0
4.400480747,"male",48,"West",6,0,0,0,1,0,0
14.42307663,"male",45,"West",12,0,0,0,1,0,0
8.653845787,"female",46,"West",13,0,0,0,1,0,1
12.82051277,"male",37,"West",6,0,0,0,1,0,0
34.01360703,"male",48,"West",13,0,0,0,1,0,0
52.88461685,"male",28,"West",16,0,0,0,1,1,0
20,"female",39,"West",16,0,0,0,1,1,1
60.09615326,"female",42,"West",18,0,0,0,1,1,1
25,"male",29,"West",16,0,0,0,1,1,0
16.82692337,"female",33,"West",16,0,0,0,1,1,1
48.07692337,"female",28,"West",16,0,0,0,1,1,1
8.653845787,"female",36,"West",14,0,0,0,1,0,1
12.60000038,"male",45,"West",16,0,0,0,1,1,0
8.307692528,"female",45,"West",6,0,0,0,1,0,1
5.288461685,"male",45,"West",18,0,0,0,1,1,0
8.75,"male",40,"West",13,0,0,0,1,0,0
38.46154022,"male",50,"West",16,0,0,0,1,1,0
50.48077011,"male",42,"West",14,0,0,0,1,0,0
10.39500999,"female",28,"West",12,0,0,0,1,0,1
14.04711533,"male",27,"West",12,0,0,0,1,0,0
6.714285851,"female",25,"West",12,0,0,0,1,0,1
31.25,"male",49,"West",13,0,0,0,1,0,0
24.72527504,"female",44,"West",12,0,0,0,1,0,1
35.09615326,"male",38,"West",13,0,0,0,1,0,0
21.63461494,"male",27,"South",18,0,0,1,0,1,0
26,"male",37,"West",12,0,0,0,1,0,0
19.23077011,"male",36,"West",13,0,0,0,1,0,0
15,"male",36,"West",13,0,0,0,1,0,0
21.27659607,"female",42,"West",12,0,0,0,1,0,1
17.58241844,"female",39,"West",13,0,0,0,1,0,1
25,"male",45,"West",13,0,0,0,1,0,0
25.64102554,"male",47,"West",16,0,0,0,1,1,0
19.23077011,"female",39,"West",12,0,0,0,1,0,1
7.988165855,"female",32,"West",14,0,0,0,1,0,1
3.846153736,"male",34,"West",14,0,0,0,1,0,0
30,"male",48,"West",18,0,0,0,1,1,0
28.11965752,"female",50,"West",16,0,0,0,1,1,1
15.1043272,"male",51,"West",16,0,0,0,1,1,0
25.38461494,"male",38,"Midwest",20,0,1,0,0,1,0
19.71153831,"female",30,"Midwest",16,0,1,0,0,1,1
36.05769348,"male",36,"Midwest",14,0,1,0,0,0,0
16.02564049,"male",34,"Midwest",12,0,1,0,0,0,0
4.807692528,"female",36,"Midwest",12,0,1,0,0,0,1
11.29807663,"female",55,"West",12,0,0,0,1,0,1
11.29807663,"male",55,"West",12,0,0,0,1,0,0
20.67307663,"male",30,"West",14,0,0,0,1,0,0
12.5,"female",30,"West",12,0,0,0,1,0,1
15.625,"male",38,"West",13,0,0,0,1,0,0
28.6713295,"male",42,"West",13,0,0,0,1,0,0
25.64102554,"female",31,"West",12,0,0,0,1,0,1
41.82692337,"male",32,"West",12,0,0,0,1,0,0
18.88111877,"male",41,"West",13,0,0,0,1,0,0
29.03846169,"female",40,"West",14,0,0,0,1,0,1
9.615385056,"male",29,"West",16,0,0,0,1,1,0
8.653845787,"female",58,"West",13,0,0,0,1,0,1
22.59615326,"male",49,"West",10,0,0,0,1,0,0
6.632653236,"male",31,"West",12,0,0,0,1,0,0
12.98076916,"female",23,"West",12,0,0,0,1,0,1
30.76922989,"male",34,"West",13,0,0,0,1,0,0
26.92307663,"female",44,"West",18,0,0,0,1,1,1
26.44230843,"male",37,"West",12,0,0,0,1,0,0
4.437870026,"female",32,"West",12,0,0,0,1,0,1
10.85336494,"female",48,"West",13,0,0,0,1,0,1
8.547595978,"female",24,"West",13,0,0,0,1,0,1
23.07692337,"male",32,"West",13,0,0,0,1,0,0
16.48351669,"female",51,"West",16,0,0,0,1,1,1
30.76922989,"male",49,"West",13,0,0,0,1,0,0
21.15384674,"female",48,"West",18,0,0,0,1,1,1
26.49572563,"male",53,"West",18,0,0,0,1,1,0
12.14521217,"male",48,"West",13,0,0,0,1,0,0
20.38461494,"female",55,"West",16,0,0,0,1,1,1
48.07692337,"female",60,"West",16,0,0,0,1,1,1
38.46154022,"male",61,"West",20,0,0,0,1,1,0
13.94230747,"male",57,"West",14,0,0,0,1,0,0
14.75961494,"male",36,"West",13,0,0,0,1,0,0
12.01923084,"female",46,"West",12,0,0,0,1,0,1
10.2564106,"male",41,"West",13,0,0,0,1,0,0
16.99463272,"female",33,"West",18,0,0,0,1,1,1
19.23077011,"male",44,"West",13,0,0,0,1,0,0
12.98076916,"male",31,"Midwest",14,0,1,0,0,0,0
13.84615421,"female",31,"West",18,0,0,0,1,1,1
25.48077011,"male",36,"West",12,0,0,0,1,0,0
19.23077011,"female",43,"West",18,0,0,0,1,1,1
34.61538315,"male",48,"West",16,0,0,0,1,1,0
51.28205109,"male",39,"West",18,0,0,0,1,1,0
60.09615326,"female",35,"West",20,0,0,0,1,1,1
23.07692337,"female",41,"West",16,0,0,0,1,1,1
43.26922989,"male",38,"West",16,0,0,0,1,1,0
12.01923084,"female",49,"West",12,0,0,0,1,0,1
6.009615421,"male",50,"West",14,0,0,0,1,0,0
27.88461494,"male",53,"West",18,0,0,0,1,1,0
23.07692337,"female",48,"West",16,0,0,0,1,1,1
30.44871712,"male",44,"West",16,0,0,0,1,1,0
22.43589783,"female",46,"West",13,0,0,0,1,0,1
12.5,"male",26,"West",14,0,0,0,1,0,0
16.48351669,"female",41,"West",13,0,0,0,1,0,1
40.06410217,"male",41,"West",16,0,0,0,1,1,0
22.43589783,"male",45,"West",16,0,0,0,1,1,0
33.17307663,"female",44,"West",16,0,0,0,1,1,1
38.46154022,"male",35,"West",13,0,0,0,1,0,0
17.30769157,"male",29,"West",9,0,0,0,1,0,0
18.26922989,"female",48,"West",14,0,0,0,1,0,1
7.211538315,"male",42,"West",12,0,0,0,1,0,0
11.43451118,"male",31,"West",16,0,0,0,1,1,0
18.78354263,"female",28,"West",13,0,0,0,1,0,1
12.82051277,"male",40,"West",13,0,0,0,1,0,0
17.09401703,"female",36,"West",14,0,0,0,1,0,1
25.76922989,"male",39,"West",16,0,0,0,1,1,0
15.93406582,"female",40,"West",14,0,0,0,1,0,1
27.2435894,"male",44,"West",18,0,0,0,1,1,0
38.46154022,"male",44,"West",16,0,0,0,1,1,0
30.76922989,"male",42,"West",16,0,0,0,1,1,0
14.42307663,"female",33,"West",16,0,0,0,1,1,1
16.82692337,"male",48,"West",13,0,0,0,1,0,0
5,"female",53,"West",12,0,0,0,1,0,1
12.98076916,"male",45,"West",13,0,0,0,1,0,0
19.23077011,"female",45,"West",12,0,0,0,1,0,1
18.75,"male",39,"West",16,0,0,0,1,1,0
23.07692337,"male",54,"West",16,0,0,0,1,1,0
13.67521381,"male",44,"West",16,0,0,0,1,1,0
26.04166603,"male",49,"West",12,0,0,0,1,0,0
15.29720306,"female",46,"West",12,0,0,0,1,0,1
29.72027969,"male",46,"West",16,0,0,0,1,1,0
36.15384674,"male",40,"West",16,0,0,0,1,1,0
35.81730652,"male",40,"West",16,0,0,0,1,1,0
11.96581173,"male",42,"West",16,0,0,0,1,1,0
12.17948723,"female",43,"West",16,0,0,0,1,1,1
12.82051277,"male",38,"West",12,0,0,0,1,0,0
21.79487228,"female",41,"West",16,0,0,0,1,1,1
26.20192337,"female",42,"West",18,0,0,0,1,1,1
20,"female",43,"West",16,0,0,0,1,1,1
23.07692337,"female",38,"West",16,0,0,0,1,1,1
57.95769119,"male",41,"West",16,0,0,0,1,1,0
4.615384579,"female",37,"West",12,0,0,0,1,0,1
9.615385056,"male",44,"West",12,0,0,0,1,0,0
24.03846169,"male",48,"West",16,0,0,0,1,1,0
11.53894234,"female",47,"West",14,0,0,0,1,0,1
19.23077011,"male",34,"West",16,0,0,0,1,1,0
31.30590248,"male",37,"West",16,0,0,0,1,1,0
27.47252655,"male",44,"West",16,0,0,0,1,1,0
17.78846169,"female",41,"West",12,0,0,0,1,0,1
36.05769348,"male",41,"Midwest",16,0,1,0,0,1,0
40.625,"male",26,"South",18,0,0,1,0,1,0
30.90277863,"male",44,"West",14,0,0,0,1,0,0
24.17259598,"female",39,"West",18,0,0,0,1,1,1
10.57692337,"female",25,"West",13,0,0,0,1,0,1
26.70940208,"female",30,"West",16,0,0,0,1,1,1
27.13675308,"male",43,"West",12,0,0,0,1,0,0
20.19230843,"male",38,"West",16,0,0,0,1,1,0
10.1214571,"male",60,"West",13,0,0,0,1,0,0
14.42307663,"female",54,"West",16,0,0,0,1,1,1
23.98077011,"female",45,"West",18,0,0,0,1,1,1
18.13186836,"male",45,"West",20,0,0,0,1,1,0
32.69230652,"male",48,"West",13,0,0,0,1,0,0
4.807692528,"female",41,"West",12,0,0,0,1,0,1
13.94230747,"female",33,"West",14,0,0,0,1,0,1
18.84615326,"male",37,"West",16,0,0,0,1,1,0
14.79289913,"male",49,"West",12,0,0,0,1,0,0
28.84615326,"male",28,"West",16,0,0,0,1,1,0
6.25,"male",48,"West",12,0,0,0,1,0,0
5.403846264,"male",23,"West",6,0,0,0,1,0,0
26.44230843,"male",46,"West",12,0,0,0,1,0,0
38.46154022,"male",56,"West",13,0,0,0,1,0,0
21.15384674,"female",47,"West",13,0,0,0,1,0,1
8.17307663,"male",31,"West",12,0,0,0,1,0,0
10.98901081,"female",32,"West",13,0,0,0,1,0,1
14.42307663,"female",59,"West",12,0,0,0,1,0,1
9.615385056,"male",26,"West",12,0,0,0,1,0,0
16.15384674,"male",62,"West",8,0,0,0,1,0,0
26.22377586,"male",46,"Northeast",16,0,0,0,0,1,0
17.59615326,"female",41,"Northeast",16,0,0,0,0,1,1
25.91346169,"male",37,"Northeast",12,0,0,0,0,0,0
18.19230843,"male",48,"Northeast",12,0,0,0,0,0,0
19.23077011,"male",39,"Northeast",16,0,0,0,0,1,0
41.53845978,"female",51,"Northeast",18,0,0,0,0,1,1
35.50296021,"male",49,"Northeast",18,0,0,0,0,1,0
21.15384674,"male",36,"Northeast",16,0,0,0,0,1,0
27.2435894,"male",39,"Northeast",16,0,0,0,0,1,0
17.94871712,"female",39,"Northeast",18,0,0,0,0,1,1
31.81818199,"female",57,"Northeast",18,0,0,0,0,1,1
26.68269157,"male",41,"Northeast",13,0,0,0,0,0,0
45.67307663,"male",49,"Northeast",16,0,0,0,0,1,0
22.59615326,"female",42,"Northeast",14,0,0,0,0,0,1
20.67307663,"male",31,"Northeast",12,0,0,0,0,0,0
17.22222137,"female",36,"Northeast",13,0,0,0,0,0,1
17.8571434,"male",30,"Northeast",12,0,0,0,0,0,0
30.76922989,"male",26,"South",16,0,0,1,0,1,0
11.53846169,"male",33,"Northeast",13,0,0,0,0,0,0
32.5,"male",45,"Northeast",13,0,0,0,0,0,0
27.88461494,"female",31,"Northeast",16,0,0,0,0,1,1
37.01922989,"male",29,"Northeast",16,0,0,0,0,1,0
26.15384674,"male",35,"Northeast",14,0,0,0,0,0,0
27.5,"female",32,"Northeast",18,0,0,0,0,1,1
28.84615326,"male",32,"Northeast",16,0,0,0,0,1,0
38.46154022,"male",40,"Northeast",13,0,0,0,0,0,0
20,"male",40,"Northeast",16,0,0,0,0,1,0
21.15384674,"female",37,"Northeast",16,0,0,0,0,1,1
39.90384674,"male",36,"Northeast",12,0,0,0,0,0,0
24.03846169,"male",29,"Northeast",12,0,0,0,0,0,0
17.20000076,"male",33,"Northeast",14,0,0,0,0,0,0
8.454810143,"female",38,"Northeast",13,0,0,0,0,0,1
25,"female",43,"Northeast",13,0,0,0,0,0,1
21.63461494,"female",37,"Northeast",12,0,0,0,0,0,1
23.07692337,"male",31,"Northeast",13,0,0,0,0,0,0
22.59615326,"male",35,"Northeast",18,0,0,0,0,1,0
22.59615326,"female",33,"Northeast",18,0,0,0,0,1,1
22.89377213,"male",35,"Northeast",13,0,0,0,0,0,0
30.76922989,"male",35,"Northeast",12,0,0,0,0,0,0
6.730769157,"female",40,"Northeast",12,0,0,0,0,0,1
37.25961685,"male",45,"Northeast",18,0,0,0,0,1,0
60.57692337,"female",44,"Northeast",18,0,0,0,0,1,1
30.28846169,"female",38,"Northeast",14,0,0,0,0,0,1
17.78846169,"female",36,"Northeast",12,0,0,0,0,0,1
19.23077011,"male",37,"Northeast",13,0,0,0,0,0,0
4.5,"female",29,"South",19,0,0,1,0,1,1
19.23077011,"male",35,"Northeast",10,0,0,0,0,0,0
9.895833015,"male",21,"Northeast",12,0,0,0,0,0,0
10.1214571,"female",44,"Northeast",12,0,0,0,0,0,1
33.65384674,"male",35,"Northeast",18,0,0,0,0,1,0
26.92307663,"female",45,"Northeast",18,0,0,0,0,1,1
23.50427437,"male",42,"Northeast",12,0,0,0,0,0,0
7.5,"female",39,"Northeast",12,0,0,0,0,0,1
